""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"summary"
"Nrxn1"	169.845494616483	309.981007039175	367.646955669058	1753.4982507298	33.2160524834918	905.978640341229	467.294914203972	46.0979408495764	103.249434929096	146.244970640158	14.7909513992272	21.9252071274601	10.8857895605059	9.6354346102098	0.184604290385442	1.66987092691454	12.383920065991	11.1773919654595	0.878070963896656	3.93573435425295	1.50332225271615	1.65288202855701	4.13691884908127	3.66312313848586	3.59182390132225	3.85816199101936	24.8221768420503	9.7884374912272	3.80369169849095	5.41588080532805	5.64575850657426	9.25792555473315	0.223015058925431	14.1583216936322	7.98317161259084	3.04788232154243	3.96741661321565	4.34992799077341	0.688334382627621	0.886471267842802	0.487070307192937	1.51510423562491	1.82374371965621	2.17947040876852	0.704470260916481	0.0572443697533565	2.140391616067	0.0210407654263884	4511.89381645048
"Cdkn1a"	184.10795722137	1718.35458685619	625.451417174328	1477.52150364602	17.687948212228	18.9164934606875	16.6091421758756	9.58323113346712	18.9476227573895	93.4849904724256	82.0589048006158	19.9125799520807	26.7376577888023	0.172550883754253	1.54710671583729	2.4207347045413	4.78205762203414	22.0472386121643	1.8500683327784	11.4528029456053	21.2178534139893	3.66907729884455	0.943947474978927	2.57106521913325	2.59717539835991	5.67580731946471	1.19442081146922	10.0379084092656	0.928035981883607	19.4482451678648	7.84921266242506	2.68325327692495	6.09939074110232	9.44914483323752	4.27086420490943	2.97748710442614	11.1045970151618	5.82255481255401	0.334637061549073	5.45630363807119	0.862093334598504	0.683821172564432	0.171763207751855	0.802156481534554	1.37139792499028	1.8959104840992	1.90510241922281	0.00899420549566757	4485.67881654407
"Jund"	314.011523814183	911.974991156736	118.888474734063	1346.06081471614	30.3138104386896	752.546599048875	490.66686691457	58.8061890294761	119.999402558816	34.6461011076244	32.3394508887938	5.79294000747384	32.8489461151084	12.5644464419142	5.03809642558966	0.199018414603391	28.2512036987347	40.3099749088011	0.738094240691655	4.15162860647662	10.4093950474335	8.9747916826329	0.995978772947365	3.28852774107087	2.0857401895899	9.161220774792	2.79363311534408	17.056975040987	5.1374155549795	4.3992224767631	10.1889726243818	11.9264338891681	2.68568792848034	4.54290314399959	7.81226891773743	5.66524032032044	8.1327692364026	2.54760013554342	1.29117112246338	0.325677725103372	0.300636285265963	0.869113096035399	1.226626178791	6.41265292524996	0.81323301691774	5.99867958950764	2.25843385990261	0.0153636423394287	4477.46493730151
"D930020B18Rik"	193.488431588065	502.403565785715	117.740064936698	3027.8066131295	32.5771743930421	106.831406507453	3.84577632174094	30.1576335039054	10.7024893408218	48.2028221710022	149.824133414896	11.5170650016021	7.80929711904472	3.34530967681978	2.25106719007195	1.77600295890166	14.8043016342929	15.462306412405	1.17075555901715	4.33864294245781	0.968062835372881	1.41342895385259	15.9810556361033	9.47524035924805	9.29342574799812	9.4267050169461	29.8206147196237	3.99853408584584	2.82331737942522	4.17555530222843	7.92176270704001	4.198384743515	7.03594475409669	18.9999947019571	7.04055441110003	2.89387704560817	9.99810284906348	3.75930371164429	0.0432801020631128	1.99852982288581	1.63339425904909	0.36150758592143	3.84978605431287	1.05318886635393	1.27132899036677	1.13725221342376	1.21538196148582	0.00931070186304955	4447.85168510584
"9530034E10Rik"	2.25889859084764	2369.05676825534	376.950689802477	160.132516453823	12.828605007315	793.858356243718	370.458914426374	0.598787341983339	54.0168005194234	13.2190734194443	44.9222087156278	56.1827600363505	6.68997537583716	13.4734420333099	1.22094643228305	1.87104066201663	8.16100466645966	12.6511670232788	0.312108895409508	2.47304500097555	2.81043513895481	10.728473151447	2.18090382316306	0.483831269841817	5.17078949307883	2.0459046325179	14.8539318912627	21.2513721192381	13.5649626982507	7.21043403260768	4.64372947653518	3.14387801777742	1.77725808852476	16.3440404979756	8.52807048475768	3.87305999796378	3.55204927261065	4.57078874050795	0.173168893295017	0.141721600921962	0.209247370858805	0.757093123208352	4.73291065712799	3.47880382356703	1.95525984684906	0.4630477489212	0.943090168573719	0.0035921372062606	4440.92895709983
"Pde1c"	585.744432858645	1955.89119466951	113.007179517542	1257.85447594611	9.65768276854799	84.9927226941382	59.5415722673743	16.0918950924737	5.52498477256603	28.7347965200033	117.42291509416	45.406278844151	21.1053278691292	10.7788989729693	0.639632610528555	1.12081437157028	1.58025531514548	19.3916783123101	0.826665020748431	5.2233406631032	8.53609755869459	0.0601509150199608	1.2354044569041	3.14733643082613	1.46852824281753	1.31425246027652	3.39104510965553	3.0109830840714	2.93720289718421	1.74626777104791	4.15870639291429	5.88012641769197	1.56010626324998	9.39712604859095	7.89800467063504	6.29162890696804	1.67421127126769	7.47405240505911	0.0671662452691435	1.5268021554229	0.96591597404184	0.429037454698922	1.85088019528024	2.17457025383734	0.0779723474475178	2.49218901027169	0.90042894550358	0.0226258883395137	4422.22556395372
"Hectd2os"	1029.83747032004	376.896748841459	288.665210444107	1475.52800378511	9.33154606385798	210.287390633663	185.087631612029	58.287639623418	2.39585519472625	101.980239106064	274.80580686093	42.2469949888141	28.1734790178803	39.9005004445698	2.36890543005324	1.17989225459984	9.08629047350504	25.4963044155535	0.811893906440833	6.52955737067549	15.8907423890736	1.28384280514223	27.5369052209088	1.59936632368485	5.71964462726367	9.73667104467286	45.0177606917255	34.980050478727	10.9239818287514	7.61388857063155	10.9488167790573	5.20111591869768	5.80264786011801	12.6309607194874	12.0515529399168	14.5330394244835	3.30334424774556	8.10842719176981	0.733103046480282	0.926320039975051	1.93078582175858	0.0972302762263519	0.846880899485183	4.33900139047987	0.244372257958428	3.9378953226105	2.06961192478487	0.0160378951498835	4416.92135872426
"Rnd2"	69.5400096053607	1617.55023169273	632.841147778313	1384.60089890124	35.4470909635198	129.576791727731	39.5977166566204	4.67959097361765	7.72194794985198	52.0751959553311	183.8607283983	66.0954633741807	18.8730960203082	9.14727152018883	1.13597453044471	0.164055658663108	7.78277418382622	5.25714136869472	0.697299195184296	13.0874014861311	22.221671104248	10.9543981336496	15.7285319180833	6.02062425400089	1.09641347971259	3.89499709793057	7.6256542352789	3.89453834418298	5.8454834228078	1.18084907328417	2.21803443137178	1.19670167251032	0.586963670673553	16.8360985253843	11.9045486557444	0.676796951759096	0.691674855308405	7.62617222990184	0.310419531659675	4.25526080259067	0.599798247238069	0.432473984843585	1.75276143059153	3.44505559233299	1.22442268617148	0.128304779244331	2.90842859611993	0.0359950306496485	4415.0249006775
"Celf4"	824.818820623653	1040.02542806022	364.097751529722	1488.20958104806	0.71869407492014	11.5569891011735	17.3522324982527	45.803293907977	21.5711496797929	94.7475700713955	145.273101077161	82.0986884234738	43.4833045253709	29.8280726245123	0.34872391605802	0.939782610764786	20.00625737937	17.9398336350925	0.793756708759493	2.87564965701528	21.8483707045702	6.57261448115803	3.95457694604295	0.011792239685988	0.808741437520706	4.58130402409001	4.83095415001245	34.0367209471014	4.08709356197531	2.51393297699233	2.30742058100191	4.04139372349643	0.401896812013188	13.7860219648916	4.40320807132404	9.78253288438993	4.00505550381971	11.9990915306836	0.307588585192248	4.96905605510435	0.974580007572495	1.3345349392641	0.058865085052205	0.274594243917345	1.18288611931795	2.21577753166618	0.56577915407945	0.0122676267265952	4398.35733304141
"Gm31557"	25.6631899824951	1268.71012733802	29.1249378597312	1603.89888387461	46.5080800348773	219.376662680459	207.463006495097	66.867297071669	150.861578314831	263.911754311812	89.2053104162495	44.5285733822272	23.1398309780562	30.9284326505064	4.11477497346227	2.04293735154227	7.26941245046661	73.3410670387033	2.34757501817195	10.3539930753089	27.2180131439303	25.1166433507992	34.2327181574615	6.38502884763159	9.49236755235474	8.17297908540287	22.396393192557	0.486381424354106	14.3701618880057	7.22471052091902	5.56138387489725	4.20940298307088	1.60311517938889	9.35143265247037	0.366142127063628	2.41487067951674	3.05944183644939	4.06814368405342	0.785208548560663	2.13500000041872	3.09439094089375	0.617190318533912	5.06740624314678	3.17008679674988	0.101187981209606	9.6070865076217	0.895201805008996	0.00299158475464727	4380.86250620552
"Nrp1"	423.911168502198	2137.20851324399	73.5361564052997	875.183264017652	32.3042113905819	28.5322491959774	123.121958676863	59.8274712542951	83.8795078667587	154.448511452294	136.685259960723	30.6791458776085	10.2013301824405	8.34590991621539	3.83923920139697	4.79126192029993	7.19734255713945	16.1854901692942	0.774079188862862	3.81424967025027	8.83108049616771	10.5165574923488	10.0829205603682	2.96676435416284	3.20542982197639	8.78383375073041	0.0318689019306788	10.4152182996991	9.12098416477968	3.64329608751645	1.86905647401277	1.12114081021062	4.01777624304495	6.74638277850646	14.9747993389325	16.7470899601421	1.56713360927186	5.98797548828153	0.318826458727351	1.03274852092476	0.395186986683607	0.984961739446836	0.201659099515258	6.05726750509342	0.398136606770311	8.84254008938197	1.21473989941809	0.0328490694215386	4354.57454525761
"Adcy3"	163.302673448736	2649.42913775976	214.28369656476	346.736630540551	11.7653340413955	230.474730855366	177.134830049694	18.3390564364018	31.9864624721977	82.9364566324884	94.4137325012829	28.7707225186343	36.1970363535399	28.4096022273774	1.19532733939658	0.206466120249183	0.106040387970123	2.86195974956294	1.13428361767678	16.8961778225437	42.8668675828374	3.35909236355879	6.67455712518628	0.00546678072210697	7.65358663668662	1.66271807519249	22.0900406791647	29.7385282185122	0.660039495636092	6.29792547194948	9.9634654113733	10.3134074535188	1.30049600284075	15.0662054942327	6.74184645944184	16.7196764984212	4.64547799829968	8.00840034082439	0.941665417396255	2.33708118607114	0.101966648544314	1.03271866679279	1.07799198270384	0.455432343400055	0.872722412597413	0.213013528173575	1.79941875298961	0.00537497710323312	4339.18554144376
"Pth2"	294.059881288293	896.924379728547	45.6295063476366	2112.72452552102	27.4620824207458	302.012888159737	173.247544120111	1.45287772401953	60.7248463887294	65.1024995170875	140.274751023486	8.0616511902704	27.192552347638	30.4993846493005	3.19592932155949	0.410556148380604	17.1595990167213	3.42233412220559	0.72482859137082	3.96985156648893	6.60026648318507	1.59619025648413	1.9468463639648	0.0626083007463366	1.73944432671327	1.72556883768995	0.772920827535447	10.8952222362579	10.6258510287038	11.9210235758679	5.99194240157386	9.58599438771379	1.79271052023067	20.558588386248	18.7031778478871	0.265139822171248	2.33119073679929	3.88458622423727	0.100105378836538	1.09155771736229	0.769838003210968	0.044381466624142	2.9533990479435	3.15150364386889	2.43403883084171	0.603459842535161	0.327054725195007	0.0705893076662379	4336.79766972144
"Scgn"	837.781698838523	1120.38327252634	295.707170780189	1313.68904792226	12.573941647968	142.043139627497	146.564745076769	70.822115502029	2.67041628784512	33.1261346670109	19.0098133536805	23.5108244811051	1.26798185287612	24.0461069075065	2.77442045581953	1.35831167646404	3.59819612145293	3.95930195508955	1.89405468303367	6.87109359731648	28.6835480032408	6.42611979801666	9.8458398305461	5.56726705545735	6.02574504441011	2.88120401748594	31.3342665050833	8.20636266042992	4.36250430984222	6.07410986048175	5.17329735553073	9.97817992050257	3.89564278696531	4.04885781635971	16.7038094419662	4.55392437899122	0.669458073426042	13.8203557744768	0.209975129860701	2.81722447802092	0.509784998825603	0.959082316975883	3.52654716875444	0.310121374073337	0.314108027391238	4.58621784921614	0.504772999841482	0.00546069683721494	4245.64557563379
"Usp21"	793.19320987843	1123.58696878033	253.687109225869	1251.3230353097	7.08251981851226	302.563417345523	67.8062504073238	46.9581788481848	13.4702116861244	44.6519513876581	101.871958431177	1.73270191562422	2.38115418174955	34.0843356276253	3.98736606913243	1.60701837916901	9.45176414123595	16.2674958235892	0.53808147124869	1.90366891141772	16.4389874818742	38.8047447576373	13.4247339825124	2.8797394316668	1.59092786612814	6.26595955800972	9.18803947040614	6.23180665429348	3.64774701679314	0.774410483575559	4.03659480352553	5.27883935111132	2.33864658242353	1.28702218415103	1.91291049601364	4.07491666840572	3.24622147123271	1.07292953146828	0.674769954569353	5.18179736017972	2.89522749946083	0.704647032024697	4.81671464947348	4.27217478817613	2.09935259268817	3.43888819828509	0.0260494395161625	0.0641321575134216	4224.81732910273
"Gm45753"	179.046733472241	1547.69909120132	365.027659892314	613.471130376006	78.0443239888411	418.019464836191	45.0581483425798	187.176913796342	30.9477148925271	59.8217967039918	166.267052275319	17.2824215100555	1.94692976724455	22.3755707560225	0.313263260719088	1.40042669485207	15.0755244453514	51.1636515925221	1.40478309354516	26.2992133197304	48.5483661384656	26.2094531636806	32.2291396270068	3.70464904615032	8.88981891244487	7.58846558499368	15.720815725417	50.3469773503123	8.43064058004353	2.61937157203423	11.0190871291241	12.4552326910632	6.16714583105627	4.34897352387578	13.5982563788203	55.2420079110843	19.8043617112577	29.408518739722	0.524068964357288	0.307753722367694	1.8242445132071	2.42428847135682	7.93834078302332	7.01066741546009	4.13044266311794	10.3178539572024	1.76269101592751	0.0872610771511683	4220.50070841744
"Ppp1r1a"	523.585726820191	1178.05843139674	351.068271412415	980.573150681277	23.5699802669125	518.642361347882	173.412765529553	11.4115216836656	49.0762211700797	22.0501647704335	122.53210402102	116.286043685082	7.02755133750274	20.0422922532432	0.998885098079003	0.980158609796373	7.66383825249938	4.25324738073681	0.531280086115476	2.34395463330549	7.33351845948642	5.25737428887672	7.34760473929006	0.186021095814242	0.644245859399667	4.53939552245567	4.95544261251725	17.3547538520185	3.97481559806855	1.33887315526592	0.365514936732787	0.585337256043367	1.65686476717467	3.66752091949949	5.31311538354678	10.3117408332292	4.58990208910486	2.72464508726808	0.116141244886588	0.350770353584933	1.24986619120445	0.0897983216570525	0.488749651672162	1.67948644453376	0.986992713870608	3.60818561494964	0.449388705176105	0.0579203741546297	4205.33193650801
"Stom"	654.249238297189	1759.05304653715	351.586274553072	713.084730929574	4.29286777699374	68.5660805562667	39.0372332840588	9.87169690986463	28.3219051184423	86.4674253482889	145.816419645557	43.460959785619	33.6224481841223	30.5384896135602	0.985747242867105	0.887993429294173	2.48740511681264	11.8268116812392	0.273406677382243	10.6667177669556	27.1811797171582	3.29294455715764	12.6922948588223	0.394816327912085	9.35600603850707	0.97253779165214	17.3806764556643	36.5301710040878	9.21779538563946	2.4507358696544	3.80018666738369	1.12402574603794	1.02773241929041	1.99475090483152	5.60816577755445	10.5241013125161	0.323153540349126	3.71287165857589	0.326490160848372	2.17663643003447	1.09752866600025	0.742260103414491	1.38303841027692	0.103789682366368	0.27640504289648	0.251292938463019	1.48399269510294	0.00701381630708788	4150.52949243281
"Umodl1"	871.816013172272	299.936374338769	398.344160800424	1877.15355958011	28.0313479785392	118.592143370043	76.2721673037604	2.65884837958256	43.4795598613378	20.7066853305795	160.044651176655	14.134394749011	59.291510404576	29.3484850258248	0.214183671991636	0.686840704552517	6.39286071601494	1.85919873457223	0.467211233298563	14.4054314186702	22.1661022056153	4.78080848092853	11.4942688540297	2.14438100287836	4.53980436118855	1.8669299256416	18.692861658809	9.26487050736725	3.55437427765763	0.499563323621863	7.51719337494172	4.18320915883064	5.14445948832635	8.4964452117059	0.209490947770767	1.95325719627573	4.2371903375019	1.94146679901303	0.883380720627168	1.05673865692031	0.251225842877561	0.00805438213194069	0.912937222510967	4.50781879579363	0.478446086391481	3.50443398203934	1.54878558391541	0.00210817304080994	4149.67623450894
"Efr3b"	128.659223858967	2716.82802265331	185.050555962319	182.589895351683	22.4994457587624	243.350241986175	176.596650711229	37.3650845506573	16.3569346094322	70.6261238417174	125.279494983521	42.409955145777	27.9922233767935	17.2031425528345	0.101657044228863	2.15578487101073	5.12428640251292	17.8593133609362	0.236155298869417	5.14146980515186	1.81172193152995	4.97230391736207	6.66288303892588	0.84770987425544	4.10051513778643	3.88784734839612	11.940872449067	11.5924344858044	6.31069369879413	10.6670381358712	10.890392235016	3.20095403960447	1.60538293661168	5.03664451156485	2.91527611779629	15.557685623032	2.84012273972114	1.95100642699429	0.470955475553295	0.599092054304907	0.586073783595928	0.0577713300711633	1.67501191991118	2.12842706656686	0.501854439451685	0.800862056677353	0.396733011992184	0.0238916773439537	4137.4578195895
"Jarid2"	53.8934301465292	1205.73379966118	588.572180579798	1538.75877074948	0.748405590341323	81.1829111765259	77.8283226352294	24.7077507865926	63.0544253253	121.5246601696	65.3791444011483	53.9489197321327	19.3168046643138	13.4989441139709	0.749935979027825	2.66064027059576	12.167319231662	34.7258516766526	1.94935796255264	5.6009519829535	21.3805051841036	15.5667373944547	7.44185303018441	0.584775608659575	0.729625202925487	2.26106026750221	12.3558823833015	19.5300462081862	0.86635465051809	6.2763326532117	12.1734411987939	1.8121701726493	4.99191292349556	15.2696095606949	4.13674044745441	16.6330058625868	2.29612838830989	13.6746674140299	0.0665125208253118	2.34421658471849	1.2915046097505	1.33121466669022	2.61913150943018	2.05228419569693	0.462230210305986	2.20753005467657	0.369499380287244	0.0151354614338356	4136.74263458046
"Nob1"	117.797040941934	658.830699977416	401.315423039185	2264.87462426168	11.6214811773528	249.015155437408	121.268265814502	5.11383951649415	14.6466186849792	48.961904986013	18.2101740455343	34.9956889945072	7.35290814649624	27.4073464891869	0.966272960589387	2.59885440558753	16.6045731016221	4.86909840762285	0.385792864173438	7.21409513537436	3.13171966387966	19.7575596135256	4.91874061083731	0.535429373053311	5.21436926338542	0.305196231177252	2.99576130315476	11.8839747119696	8.55277221852959	0.970620325284206	7.41521661622191	0.172054056755846	3.91234210272064	12.9324642680586	0.820869310187801	7.88256629121353	0.00637833668816717	2.90213594063303	0.325584186239898	1.23568873440916	0.390019666278572	0.42547840949698	5.07123960411945	4.38599102852553	0.92214813447103	2.97597481631143	0.17895192022787	0.00512209640236843	4124.27622722142
"Ano2"	21.2137513896097	2632.47111623157	147.088047528651	350.895014930384	2.74839400227308	215.347559859934	141.305286241295	22.130547889157	11.3711181651575	84.5076573976256	220.549374113787	57.1933923049638	34.8141824448831	30.0574124697918	1.14712699159306	1.90624719808218	0.390153096386495	12.4285501185388	0.0646716920123097	4.34170612308358	15.7116902786652	11.412584317359	19.8238304523794	2.88074464878515	0.511237922587407	1.61746322403837	12.9998710379032	3.92411051158234	3.89724338935859	0.747204035600737	0.979479762526199	2.14899373246374	3.72953879646635	12.7274179702199	8.16725870169395	3.35920668453723	2.64361950441404	0.303240276521369	0.813074749550589	0.326941989947139	0.000577761510299761	0.375094573109657	4.74506390819802	0.842499125917795	0.636617349441876	3.86856850958374	1.29758724697424	0.0236451411844742	4112.4857157913
"Dhrs3"	247.151233964418	475.777735373084	45.5953461297836	2608.36890137292	20.5872734638569	61.8558713912938	103.400232638996	49.2973460964263	33.6537392900705	111.785955716764	114.296790804759	29.8157662719298	22.600887570149	6.15796361566561	0.978937803852684	2.59449237183933	8.07530243364159	32.3340931802656	1.05431421164473	1.04151070200832	5.53268717529015	9.27719308188758	6.15810994741599	1.08587274073166	0.199170616950288	0.184750029224423	0.0391816206282829	9.65037686511553	5.34075532348796	4.8828859354108	19.4435406938678	17.2933273493339	7.54361915202759	12.5057887932915	4.53812856990253	2.17420386062602	4.05917325676076	3.82932980306328	0.0397217830865809	1.62014601700075	0.0688241893338843	0.770404653860844	0.856864962746257	1.19920012708377	0.431470794017255	3.48498295950767	1.0125731793216	0.00224738636597849	4099.64822527071
"Med21"	278.289311956727	1932.0781821075	69.2938383174253	125.233169138094	3.16269879620255	687.725632027671	444.469497628569	53.5017380495341	70.3203802943512	80.648702797433	30.9921957711754	6.12314022716603	21.4715830472677	28.2729401003175	3.78707285569425	3.5148468805357	14.5875135470664	19.0052195671451	1.25701344101995	2.99053670961139	39.224079397811	25.6273983291158	23.3706552579756	1.13520157553534	0.124142911086421	1.50781628083069	19.9799364810357	25.6916327757682	7.34357365461248	5.28307777883599	3.31076682789704	11.1885417605336	1.49640231507004	1.12422445586485	14.1550535716394	4.32643451970389	7.98534115242638	1.89197617789283	0.0599402422641592	0.419327156366269	0.34625892812255	1.02794013166026	4.5056807439632	2.59224482483313	0.402690719511551	4.51864873731686	2.28825859188199	0.026604383934116	4087.679062944
"Olfm4"	433.445032402474	1063.62505461703	73.0994441608667	1466.17455692683	46.4134049393376	326.85567375597	73.2266429514935	62.4149566056667	30.9464866770356	122.909249705126	126.545286985647	17.5285624546965	22.845616689426	5.21871776876754	0.225360940365598	0.203394006731762	9.1408255190228	18.1653678784567	1.29331606896633	10.0065397774187	11.1727252057635	14.7996731201313	16.5162390689503	10.3680673696473	6.27775457229415	27.1748479175552	1.97984594688315	7.81142787118784	12.4443490161657	5.26326972017081	11.4831186237868	1.8352035682048	0.882044487189255	2.87204729332226	0.732765052216847	11.098078221951	1.54337598737496	9.46559548502811	0.963570448652748	0.170485020407108	0.806445338344831	1.03943454613837	1.71597154936706	0.429763433260916	0.0770258342879352	2.8389864449095	0.658446945860728	0.00890358031578445	4072.71295250069
"H2bc4"	214.988809751896	1693.04475707499	478.428537820789	1022.37522685558	15.1776517228856	60.7359893371962	31.3416889144655	25.8893695328496	27.6003485928091	117.434150173757	86.7353075467111	11.5482885708446	10.3120581617434	7.15965395467694	2.84145306986109	1.00272571631484	15.6091450926374	4.91388802598098	1.24204808458244	3.70264336819311	20.6046525018279	28.5129659639557	11.9954705846824	5.75501458714633	7.61935200560209	5.15793865072833	11.9776400807235	31.60680761648	11.9057013834524	6.36894613220651	4.09694222487499	10.7956968768479	3.34024293006009	39.1758379688853	1.90290046027878	4.31855875039389	0.473147195253068	5.69327513622659	0.231236393818694	0.408739906202221	0.585011806754312	0.150996824844748	8.96666057961382	0.493249857640097	1.59681817724695	4.32050303508404	3.84780130221105	0.0596871216239944	4064.04553742343
"Gm6999"	418.004426413551	1083.48596518549	48.70857384089	1460.12579112952	49.6670388192028	304.104046220603	53.1778122780271	56.4957433380992	37.4261345370765	122.808187316188	142.847236108465	19.1278777758559	24.4931833655508	1.24094992648826	0.390239968861348	0.251296855114039	12.4360171366434	19.8062765169988	0.832251865161884	9.35893259902603	8.01225241336533	20.2436559471465	11.3869056322223	12.0253268240428	6.19733504581577	27.6635319054026	2.34530221047069	13.4418950918311	16.2696650257905	10.0033613617543	6.61842972502645	4.28198991917766	1.12294202977421	8.28566094824833	1.56108243269427	7.44036017689721	5.78244825101031	2.30587499072766	1.38754720314804	1.4776236128703	2.7298056131852	1.20906533897036	0.258671839450653	4.41919111601014	0.399669580899657	2.71243247713968	1.57962416777327	0.0224558876363241	4045.9720879653
"Kcnmb3"	1080.68252231024	1070.68655537383	418.765337334694	1067.34824968587	3.20375594992663	123.706019385031	40.1730480556939	7.55639515750492	4.14460379283458	8.83579688873311	1.50856740921098	39.9039644753609	6.90672046866801	8.74592972206427	1.11894287050396	1.59083159391845	9.94568477781216	40.8289945914611	0.493643933621051	5.07656117957292	29.453446702905	8.92230407731211	8.55484254709278	1.41199961728019	0.982821875412004	3.297445059056	0.658630748665366	11.0155528091724	4.42376778691189	0.138041259888129	1.81200739557673	4.54764157480719	1.66992372412223	7.60962836166215	1.35957527520151	4.47457999503149	0.591884112705047	3.18663980710982	0.319889003791508	0.597051949529265	1.98047111334375	0.921661842966046	0.884218428724516	1.98118932593821	0.688855225626868	1.42814453561725	0.0225454678860237	0.0706485158124213	4044.22753309569
"2810001G20Rik"	124.953338722706	457.585503258841	329.128307712513	2447.27204501068	5.29348422064198	231.141774544531	32.4319603031359	6.59924960270176	27.0917872409487	110.200630604529	40.1500916564008	72.2461333295873	5.62709437150779	12.5747492283489	0.6049224095233	0.844002564417733	15.0808707688689	5.06922460600342	0.236217056201396	3.74249852688851	2.00972818870843	4.8522027799521	8.56911165663186	5.05315421005353	6.35469093063637	2.75732414799002	5.39845957075661	18.6608861651108	2.27476529464554	1.36755441495913	3.23055909855282	10.0565686681395	2.14122821523307	6.49052827420312	4.53786953772588	5.99735294183326	0.82424959800072	3.27483799311601	0.658920501078335	0.166367257385616	3.82096042534282	0.899379605118993	2.76796252052221	0.52752437363822	0.987026517732838	1.93171238006363	2.17143988410462	0.0130631738850369	4035.66931406409
"Zfp407"	182.350623995725	1481.75631514185	394.225337976274	913.837614984798	61.1704616199859	394.706581650384	50.9010106046193	183.69518228452	12.3603258036555	73.4410067435929	70.405168704707	3.19853465080509	15.6576725328223	28.2690668490129	1.32156694075876	1.14366783437717	20.9956844002224	0.246118181686922	1.3624935023197	13.8487713129932	20.9404653765194	13.9379746547251	10.6895554755548	2.56208383055473	2.17391158921502	2.97870564828993	5.41589261021988	11.908618543304	2.24757478857391	3.37779432635658	4.10556894235966	6.82723906394941	1.25042284604136	3.49119040627815	5.7361474434058	15.3230709323282	3.32866352949923	0.370405025943215	0.385716667614565	1.92032279051419	1.19763378864311	0.413627348700955	4.8495452712239	1.60402615016244	0.856616667434735	1.10933412929156	1.66126001779083	0.00356231068388592	4035.56013589029
"Prnp"	476.393722236769	525.67785154655	340.667853127426	2218.20007010894	3.40787162259282	71.3527772913812	21.6527012498758	13.6782429653202	1.31678607504634	58.6824773196976	33.9930333260758	5.03623126641937	18.6789862962459	31.9382451805885	1.90885396850141	0.129387697101813	3.62359050183485	23.6419393135473	0.05355653749557	13.325630711013	7.55961389960029	13.1433626849959	6.12934896550505	1.5943938952246	5.26380409552513	7.86225347597936	22.0853918359607	28.1983022400581	8.94798543231358	4.69660337613925	1.04057735164528	4.36108849280261	4.86606055465306	14.0687403517351	5.30610733993447	3.53625587617787	0.591811930831239	9.03345624107471	0.0935437529178411	0.714631888385472	1.44802181967789	0.422593710315912	5.57815163814297	2.1060563871649	0.338045654362899	0.0603529227231233	1.71201678794905	0.020211063367102	4024.13859200758
"Nphs1"	898.70627771725	341.054452049655	425.805675525684	1453.03812074612	0.3166700337665	13.2111923349281	18.2803301289177	20.6706016861975	23.2883137938704	110.779335657066	350.620615091106	92.6348580833095	13.6429958637242	30.0479476858121	0.846920666151507	0.394025910312892	3.04798327662773	23.7030954774108	0.0636537283968181	0.607385044826071	2.90024700147308	8.21765639113833	22.2503509475665	2.79344097753649	2.92095943490143	6.33000798674908	26.7875907689568	20.1831244808023	7.6982526654961	2.80431992819567	12.170428123347	4.99819562915082	8.65334859334565	10.3614259914928	26.0224056619082	9.22569054551321	4.98746525745481	0.565350459818122	0.480337393297224	1.75646320235939	0.386788498319781	1.14275544356759	2.36123684245431	0.250965714401896	0.664840848544477	4.68165821076134	1.24193315041646	0.0184419641767373	4013.61613261428
"Plxna1"	440.876921369401	2192.54457278599	309.033925353481	743.977374030531	16.0114621828031	14.6955537830904	14.2667514940504	5.24744947220659	36.402102837643	24.3769823181722	18.9104426047269	0.517246646662889	14.7501227271464	13.4931715274381	2.70245447979354	3.23627689036697	3.53493945731368	3.10953193087038	0.0203109008192689	7.55828482772832	23.2014008309096	11.1832635852841	9.19229367155685	0.507158846274385	3.58824334725035	2.98401779721462	8.36056034807409	14.0689258474129	2.33779286482129	0.766513513551854	0.451153454614462	1.53566153316478	0.296723101325066	17.3491268943452	8.45592128565745	5.63644421398814	2.33804223855127	14.124913000745	0.209440226536137	4.02546982860145	0.5246795405278	0.130846767695137	5.61757815218033	0.227908453501411	2.19119479501153	5.01453019813997	0.646183337035466	0.00670734279455007	4010.238572637
