""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"summary"
"Dusp5"	129.777009398659	589.921174440108	19.4860335830369	42.2274266445042	13.7646415520746	58.2128968190744	1.93088766816528	18.1230713195481	0.563397355549281	4.54938460958073	9.68282193868069	2.74197455521831	0.446558741420952	0.167438795866441	6.03952365513379	11.7514155925448	5.6779368512476	2.67290404653271	11.1886394237674	1.45294520800868	0.318671263771144	0.445489700960578	0.299180445721653	3.80402865775793	3.29172811331763	3.36882861743697	0.0337854986049962	4.04274599184072	1.14073196533068	2.47550405824898	1.30274803078668	5.905986739036	5.48352388504605	2.70698492289539	10.4777117064008	8.6636862385359	1.01647993503212	0.442680582185072	0.590624146230793	0.847961158889739	0.737428190024646	2.42617412313741	0.384009829559734	2.48255483020675	5.54600581663267	6.75707710492275	6.0980666771047	2.36105925817108	1013.82953968651
"Cd27"	295.343816669947	434.694001379002	33.1792419698738	100.739702173669	12.8618038270701	3.97082712807402	0.206864109072247	10.0042471779153	0.218175009781778	0.905938966809244	0.877315160757807	8.22666341951153	1.78207314464667	0.160439839774666	3.30907110842426	7.00821481596911	5.15381782767437	4.10454990176115	4.38829690597711	0.508088926536191	0.325062833164415	0.000137990986823401	0.263446168223194	8.9059710341559	4.36780973506083	4.02058164703695	0.0314136349860629	7.83176503501314	2.8887052983438	0.17910880258283	0.250599190588145	6.42484082926703	0.88256237561665	4.49063763484083	15.2483072694699	1.41023785725615	1.82485688027564	0.294197378483288	0.997341504431502	3.74739136401383	0.548676845642064	1.00542136936348	0.158296893796295	5.67319857799335	1.01130824317496	0.120393523106656	6.79307674545124	0.048099094628919	1007.3865952192
"Ptk2b"	144.897677288574	408.160485973178	60.7506063806397	109.754785806091	28.9897151535509	78.3774501613759	3.42212114017873	39.5457538104037	1.04888787339139	0.805026916987069	8.81077204975437	2.98638330532637	2.4759079528475	0.00208307243933513	5.33219704855922	15.8446126171737	1.00987090686951	0.679028346038332	10.1278198145816	0.961438695242854	0.198419217871229	0.390844114138786	0.789243628041487	2.2411663399009	2.49803385726738	21.2554498463906	0.0479250955059337	5.81545278334394	3.58937675656059	1.04935973441236	0.683283823373763	3.71265211853161	2.09071320790076	1.05901599828509	8.31397624706364	0.881031797084565	2.34550544658851	0.173296361913417	2.42812165745431	0.486756023920067	2.19999913588096	4.67738018774507	1.33072925629863	0.936615870296707	0.350297361124846	6.76943725982925	6.01794553330324	0.783554440956532	1007.09820741419
"Hes5"	80.6120518542768	691.632667774124	67.3531870244051	16.1896187960862	14.2941864749564	20.1703615601804	0.0626671811364872	25.800564124253	0.53955026210438	2.44825204651315	0.780430060621113	0.814538069276494	3.72033753842014	0.0833078245018583	0.320943944720874	2.26813666605866	2.52808887751681	3.17675636875153	1.32708784277914	0.954803927251455	0.259969275865525	0.352759351294733	0.244696729810175	1.24285250205416	0.528949875570807	10.6456437946388	0.0374083019276548	3.79084390178093	0.790533314283452	0.530288843580221	0.185117666190648	3.8709850910059	0.734057128614553	1.36432780264883	9.9443000289401	3.0688907588289	1.01831907864857	0.355773276614196	0.783507185941785	0.797535035902869	1.28629508435408	3.20973236793491	1.09996428933367	8.0678599172384	4.84145758421858	2.32577904049648	9.51361258481762	0.251077797961067	1006.22007582843
"Bpifb3"	18.7240707094323	427.736345820278	49.8006012750925	62.2823818560149	21.166094504905	31.6800821029086	0.393512116454624	0.256668081062925	1.12561686133774	9.63125218780111	9.9609065376241	0.310306781839465	20.0588065649582	1.74318194224275	8.59496718909004	35.8128957680185	13.5960099141408	48.0941218104644	69.2916497730462	0.331743480736715	0.404231433414605	0.165525892181004	0.0201228514859307	5.39888578872851	1.46564452115409	1.95260898229873	0.0201000673393329	3.36604042310924	1.74276532513267	0.341780171395539	1.08554113282077	28.7765488745185	7.0007555284672	3.57131714957989	21.9814302897839	21.5702838352146	3.35132351606988	2.33737511720475	0.411776280550009	0.327911540780737	1.61027325814042	8.08057652935591	0.934543880211562	24.6623816200621	3.1387385241128	5.24955177740776	17.0000372275595	8.8708438751654	1005.43013069069
"Nexmif"	136.504648022403	557.272048404946	1.59866635210512	142.451102453257	12.8902807426583	21.1960863583008	0.617076167123556	31.8373574004605	0.403425294999563	2.74523223208709	8.54367369034523	3.48218620697373	0.0731468150155378	0.00174369935949503	1.02007562754317	4.46144361113805	4.09958694437923	1.81737356533257	2.82759318628196	0.549879526702626	0.276865797506489	1.13470107585484	0.28607515568455	7.21961029027694	1.99550213408922	10.7129106773894	0.0281490189939713	5.03727647195563	0.0890942527545166	0.202506845859715	0.657225706589436	4.65187962865019	0.394760013640161	0.70836617772087	1.5063869020777	4.07138304418772	2.69987150285281	0.205297158876366	1.11497449549815	1.92363129125455	0.643698029245115	3.69425065305587	0.973622740307752	6.18682923752289	2.14291998200284	2.88703849668911	4.71853083164866	2.06535937634927	1002.62134328995
"Srd5a1"	54.5790522296051	723.386789357359	1.1451716013886	3.11804332912696	5.57501321968499	33.7917131982091	0.102898462846995	32.2964318462339	0.118300247961876	2.32672215414279	15.5273448611485	14.0426008698828	5.31457405635789	0.25016250924231	1.00652517026314	0.456688874983632	2.57351057763342	5.4523794441255	5.42108402652777	0.246036038576106	0.479474045324928	0.20225434114411	0.281411975563272	3.07715868648263	0.875996514254327	3.86678158323241	0.0117166167033693	2.86970355133386	4.20049787960552	2.67412904482698	0.728827283222716	7.69994258383104	8.02119867017382	3.83419366414163	14.2701803687872	12.7377242002066	1.36735733895937	2.21332527822106	1.61188101276847	2.71289389071615	0.521746613249516	3.08373781725757	2.22514417650279	5.15436385358359	2.3704344059026	4.90839327001725	0.734055238580414	1.72623670512914	1001.19180268502
"Trim56"	44.0321731248325	685.649326407554	101.326727111902	10.864480578149	4.06148847441797	16.2477835566347	0.579735495663172	4.96285305992547	0.925418072329169	1.54662380290948	1.44713186098406	3.35321818692111	1.48808613254168	0.174183505862748	0.118824387484366	15.4609578501804	4.81468241099879	4.51094027564262	9.41547852166411	0.234141237341116	0.620221631155206	0.323964108206072	0.333933812041176	1.59004817222438	8.23841171006653	1.95939474827957	0.0432970484069849	4.38409573823952	1.0625678053449	1.19253157910287	0.369156634757673	2.0720751667556	3.20311487070778	0.568107662586168	1.75182149751172	7.50948949168664	0.453621572227309	0.700587612602393	0.679224415890974	3.93009496924088	1.32971026830434	5.94972890441539	1.13960873671841	18.6757391112076	7.16862198967393	7.81598213673818	0.443156786334036	0.839268666044422	995.561830900409
"Meltf"	97.0637611532927	600.797120296451	6.12845305261084	162.326061838313	10.4312043548151	0.370673588967703	0.772528459156777	2.55910976051389	1.16739697718131	1.41819166392495	18.566516665107	7.66514781103611	5.3360364618022	0.0286079062503085	1.85087326824358	2.4228359884763	6.80509079366191	0.182749775106108	3.3576289047888	0.214709945425094	0.735731793974216	0.344253840812206	0.427256645383764	2.47005402962967	5.90161712828384	4.64778110481864	0.015264637931436	5.44440027787955	0.493557305569739	0.868949023602526	0.0674406947887	2.88907640263783	5.12373570944306	0.772477450101814	1.2242154023108	1.93816524528319	1.15084589429583	4.82812135699099	0.217430850959049	1.01077409200617	0.964721968877079	0.636208552444212	0.117760978392825	4.52242250589967	3.76517920071242	4.87178967217239	5.90073714363634	3.92043341281724	994.73510098678
"Bpifb4"	15.3773055809496	319.850434452278	51.5905027529135	96.7461814694163	7.43629701888861	11.7620485243139	1.28505943702342	0.705856846439885	2.09155341281253	10.6001926576153	11.1889171533581	2.6264694687519	28.7680546441031	2.73935798000966	13.5141314497332	41.4791310338829	13.3630375349192	68.1257981058072	109.465256440609	1.78969404682507	0.0098891459335446	0.753924986154591	0.0756898468943521	6.34536090808715	14.8186317067597	5.40872413417789	0.0329806740560356	5.79769957750788	1.26803448458944	0.226118539643402	2.90382105386831	30.4587096079855	0.0558863241120811	2.07702110238926	31.2696970380505	33.6548749679142	3.06368776511793	1.738856335507	3.03821362765465	0.821238578535492	1.189761498223	10.1800340410265	0.536215065741648	9.30221372362805	7.45964878581085	0.116517229981079	4.43460835137495	5.65705609568168	993.200395207058
"Rbm44"	291.184123602432	342.7202760273	102.271653602751	57.8434649772932	17.9328606438044	36.4458322529299	0.780404091643223	23.1880511614233	0.555410507317458	0.459529889539344	15.6298137794746	9.96921379090124	2.67893522342221	0.0500073460256243	0.393137165085607	11.6612578597723	2.50557367896676	1.10716300936407	0.742854432579065	1.06827815090362	0.492117474109563	0.091159663989929	0.490699050396564	5.3373170607364	4.54583360620855	17.136335946667	0.000668210575466249	4.79527426371656	2.07490605658946	0.286638669433864	0.458007313632231	2.54592660684362	2.80796016224839	3.71809810525607	7.55918347118179	6.03468935243208	0.0194666841670906	1.71479833842613	0.453844468365476	2.53596385438668	0.0402040566284118	1.86089651412934	0.165666729091882	0.359844060264296	2.08766568322085	2.84262330007727	2.27421853758696	0.7977631508001	992.715611584091
"Ctsl"	186.012669724813	217.556862040289	2.32014016105623	228.245306735345	25.7749713672744	61.4852949700102	0.320637215444431	41.3208267657571	6.3066465777494	14.5022982760608	12.5420423524811	0.471485096870431	6.09725216648877	1.02200678154961	2.2050882988628	4.95711839815594	11.7837488354088	11.0648921737354	15.4010644685717	0.743325850307622	2.01004144221521	1.28695812171831	0.71385264515613	17.5112589479167	9.1834302307328	16.0449521370633	0.00597754929320599	2.33184102474386	5.0305005831155	2.50794090523216	0.027761972927414	11.6218805463768	19.4954560689187	5.75971791574136	20.6345298891371	0.579946748931707	4.26557063527519	3.15808460998477	4.93584029613871	0.0367979420331485	0.174917822501283	2.3029925969389	0.460705009934386	3.95412407409341	3.11849536344178	0.50724593840927	0.200795893451568	1.36266650150564	989.35796166916
"Ate1"	68.109454308743	746.453180876439	10.5860627093703	22.8820283279696	14.2888314885601	6.09676851415618	0.208359717614277	8.89661386624316	1.01108686276592	2.50641935908209	9.31473613965945	2.91458745007561	1.44128833829184	0.0347189509087924	0.363486824077006	9.83098369758059	1.88177281667916	2.48208916980993	1.53671221925699	0.878059865880055	0.45260063011917	0.0889959890784145	0.43615172826328	10.3576965505147	1.49948246014482	14.0807406547518	0.027513423264084	1.46917971630681	2.42673757431894	0.0210803259038837	1.40338741057812	7.51598606077585	5.67185041771338	5.47031745639437	1.44396532215303	1.77861045904693	0.181806710283686	1.98006331580443	0.905817367600611	0.621443742671424	0.783363436432676	0.0230235262494571	1.24956407374249	6.02908320068985	4.8455545827433	4.21734194539909	0.897631806281238	1.38287278524625	988.979104175635
"Gm11611"	116.734552961193	458.875545308325	62.0711292974686	216.275649051669	1.57354559462646	1.19685443035259	0.600142277710805	3.77378616556067	0.283115335940337	1.28348905241977	8.40735606187125	1.8587455743686	3.38677972261324	0.047817903167791	1.98260126180188	6.16446082254219	4.9400390998431	5.1874939891991	6.81864326311825	0.495770978410169	0.7594340602312	0.433864367479689	0.301270522131266	9.17182845728177	1.32852106887571	7.89227088272582	0.0087667087154711	6.97341409516696	0.388921208175105	0.372215095914032	0.816351944064607	1.90523786357436	8.75736412612448	1.58925134007944	10.5512566535115	5.20947368497362	1.72324519610985	0.917561227999085	0.869370113452508	2.59806224223102	1.66417054385834	1.99870572325829	0.472366701858003	7.79934384266554	6.54856951805606	0.667270433741772	2.9373517677105	0.391903253929389	987.004880796097
"Pip"	99.1256301273873	350.562172550915	87.4310693846	42.6810865919294	16.1176499465285	102.413063658161	2.44511066204308	7.3012823609177	10.993001904394	30.5368247282015	36.0576440290796	17.3026453719131	19.7769132762041	0.467125057527779	0.0867488991076461	32.7238903798114	5.19433418434724	2.18365353236468	14.8481493647495	1.85474248537434	0.220279177251734	0.863980463370187	0.289358276424681	20.6212652350803	4.66428433728346	10.8058498835386	0.0451030632464487	3.81006156887594	2.24884245683877	0.868615406751243	2.33228075710679	18.6964041865422	2.91178518224001	5.21421172699867	5.47737391640033	3.08688550442911	2.53487632233101	0.586013386960542	1.52011624056791	3.98802478848513	0.590193465925636	0.846297340019035	0.388808915734197	2.39777712824398	2.98057626886135	2.5472600727557	0.197430720242413	2.7773168997481	983.61401118781
"Fbxo2"	6.21180061036768	470.526152376423	102.56909094057	264.945890884386	11.3250923404908	24.8846481113398	0.76589718429613	3.53225238532399	0.800956347731337	3.79287824711504	10.4672692211738	5.79393494619456	3.53731896922993	0.112770263048336	4.51000064426388	17.9151108846605	2.09406299891231	0.449763370614419	1.5822925296348	0.991270305291357	0.066513965507694	0.0184912377694429	0.53876576074656	3.23939133066249	0.638674649282078	3.26753608584842	0.0062554494879082	3.78105270395395	2.43398936305219	1.15363679678445	0.143352151468235	8.42316964340691	5.21175428463794	0.644095988936368	0.726454136408556	2.61503408747598	1.16578975373401	1.47877910263815	0.850351028015042	2.36656279538196	0.318911147142253	1.06235900193627	0.435979023931198	2.51313413718655	0.605863639526084	0.284790615797517	0.790111220802244	0.106081971139142	981.695334633727
"Lrp1"	120.730452589665	511.776017159524	25.9003397091831	61.7443157869048	3.55690213035958	28.035899695358	0.638803124202185	11.5004011143572	0.292574641654563	0.546321869312685	1.82413444674183	1.64662057061155	5.52862059130922	0.353810022484713	0.594115539676227	2.89897417770033	10.4304409359645	27.1075157858478	63.8050772508286	6.06249765963047	0.0530474183843755	1.00663610562138	0.639071985398236	18.5104634853321	0.558115862208589	12.240865072404	0.0429178764849075	6.97383938709768	4.18454888655056	0.753894965344285	0.573649048405576	0.326734042113322	0.491057601658364	0.944751258469252	1.27381192592756	12.0157504020202	0.3690533927942	1.9769992131225	0.0368940816316392	0.500799065825855	0.852928111319412	3.9381180298416	1.01351637854045	3.86870034499662	1.31099792534606	4.19398299264334	15.334294853138	0.191948745593384	979.15122325953
"Marcksl1"	73.9709909625748	407.70857686442	76.7657707654891	104.822348244012	45.5026912823554	20.9675012265827	0.825365769309978	27.7313589066675	1.32960744985809	3.31852660321065	24.3410659312992	14.6782786572196	12.2774338836949	0.316764667440437	5.48420611474245	41.5574625113932	2.01960907716763	1.53897635025981	15.2669613593654	3.26967061433556	0.449541665780616	0.450066027738978	0.498317692454312	4.79242895883928	0.456765906094944	4.27226849541124	0.0800895274278931	2.80729492622272	3.20159586158445	1.1876379581866	1.52182264611742	18.5456459938274	9.45730986920289	1.36063678030231	11.0201479380094	0.0636848268306052	1.80093622176125	1.53741999402838	0.109686734797871	5.85511456799237	0.237302432279919	0.352212326181797	2.72029670538444	5.92050425113416	5.55719028406147	0.820524361905859	8.84332845497725	0.0593087141444682	977.672247364079
"Adm"	12.6313922662605	681.291229241503	79.4915108816527	8.20700876149155	33.1449026985126	25.5322674998559	0.0707818987336088	55.9099696013354	0.00638821866952494	2.38951403227002	9.32489198157084	0.169738352906154	1.92520439321446	0.0909193008236473	1.6687400691246	10.2252898406879	0.247708640141832	0.8744462231351	1.22054488654925	1.20546683276351	0.00299556839542112	0.431044510030809	0.282440843572586	10.1505920041575	0.970981894059033	8.99368786412997	0.0425726018292174	0.906506041601142	0.968190786815567	0.320634901457422	0.760734589650723	0.00516789560837977	4.95878181968905	0.460268851605766	4.50672567330632	4.27987081606918	0.621786643942824	0.57972797921693	0.562184258826767	2.48629059785796	0.106513899444796	1.01785529806392	0.167899515537488	1.40081626414228	0.441889229736366	1.04971721163701	0.623774602570994	0.311112358781893	973.038680142939
"Gprc5c"	449.028561103731	253.165382571145	38.0137533507174	97.7505226454139	9.14474398283122	5.98000061971304	0.75984257598769	5.7667439135488	1.56386563662558	0.0181105977300896	6.46124057611815	6.69420431559065	9.7880860496999	0.0731764737514179	2.33646703448185	6.90397657062018	3.60388113974416	0.90584967112631	1.11144782789069	1.49503879141794	0.576248244289561	0.219459622254679	0.42537882875213	7.3812999055874	2.31811650416472	9.18566340569279	0.0158976516909413	5.4517343218398	0.309387687014522	1.16488633596864	0.763651196174088	0.485906060098265	7.99289392993802	2.45036883151357	6.88031239123564	3.42872754006639	0.357381154011103	1.14909473090798	0.0239475167101823	1.00033233090492	0.236657425288453	1.80678546292501	0.363170991404702	3.36723794018283	0.140444258516724	0.590860784715629	1.25862577221607	5.67022244429011	965.57958871624
"Adsl"	53.4302247129266	520.662303214898	52.8345054832988	180.676156477209	1.92069017465414	0.902954720437486	0.108772041929458	36.8994504525401	0.432441655062173	6.36629654958668	8.31725334406708	0.748263834727777	2.11868032426326	0.0948617320881874	7.9538968856692	0.455623836671791	1.22440717361952	0.889982771807519	1.49283749182139	0.790260824333771	0.146164416612399	0.105687415162192	0.491342505493401	7.12123582030891	1.36636723319466	10.4260226834575	0.0994716688723608	1.30855255068015	3.0843507696263	0.124881422243643	0.382745840509227	5.57118654959662	13.4212204427766	0.95039377059285	0.0347117125458746	2.32106387940363	1.51333738210385	0.553278941941148	2.18211883879012	5.49742811518584	1.58790079551941	1.43054385272048	2.10975959906327	12.0467190203504	5.42293315433514	1.87655662555102	0.831553840454438	3.6576359203851	963.985028469088
"Adam15"	319.73375957888	319.573645591994	10.431926523616	152.992120155559	11.363268146481	28.1058852809844	0.533447608494687	11.7074913349879	2.18600591290639	3.65561303421143	2.87051126468329	1.49858438813634	2.38134041061284	0.057723653320165	0.824938560097304	10.1533756891966	2.56321952787921	0.749924475925482	1.77326972750243	0.444422571804734	0.475085876120876	0.158002864934875	0.504839444991554	1.25382244563172	0.72807804103202	15.2420565294756	0.0244771315688133	2.82077912737886	7.98040746753015	0.0940466368626771	1.2456697333128	3.62839406624212	3.34860218499243	2.18754826066828	6.13047961953541	0.908155535580712	0.628748461921733	0.87130753300562	2.96008675481876	3.70902959793483	0.222129362714826	3.15320269087626	0.229093367551349	4.82459441403636	0.669294627043603	2.13529174302446	5.19453226511349	2.96462346201346	957.892852683186
"Rarres1"	228.699646242569	490.359093373885	27.0382237705574	65.319762559593	23.5734782579795	0.0554549297195126	0.298743514276965	12.0595719785366	0.690430854924953	5.48633522629349	7.64673810439875	1.66721142968616	4.47153679391085	0.137147242702264	3.64966448304578	20.4644756319803	0.0787309687875276	4.36834323274492	10.3717457690278	1.37891397466508	0.766829465073005	0.125169164306189	0.0737380303883548	1.94384950457794	5.16181107241095	10.4350970210286	0.0460567323548808	0.80521595342906	2.95957398062946	0.51387471956883	0.517784890667465	3.83145709860381	0.570756291831874	2.73877691745157	3.2393896659843	2.08174090265385	0.633625025435268	1.28145498371602	0.0318200841825212	0.591866597805995	0.109976489063739	0.134804298461299	0.163215858150186	2.06787161979994	0.297180894460545	1.07497173297349	4.62425682196017	0.0485494931858507	954.68596364944
"Ifit1"	1.50263132696742	121.725193634465	93.9837698360503	330.586465578876	57.0709281211478	30.910897601736	1.11823755230479	65.6647344811727	6.89689350566656	17.9738062375312	27.1923256452907	8.23175173633622	16.6445916387733	0.0711511304775533	11.0497615639383	31.2546323202089	4.44935504295529	1.71549423332495	11.9482623590206	0.974536681048976	1.14515968210329	1.04327554270869	0.376271042559182	3.06985836514429	13.4303422890093	0.15985824839238	0.00472751077708337	5.04873262971222	0.184610586599006	0.739114403860444	0.133089824768587	16.4011784238529	7.80139054919744	0.663719691012128	8.09120915964051	23.5878913007345	0.399670902590547	6.43165745816946	0.291092438572466	5.41503819877506	2.99821699328508	1.94830384412427	0.152831175298392	1.5683869612165	2.36690784466112	2.19832579825364	7.3756451655089	0.0434049654871345	954.035331223307
"Bri3bp"	212.674356964822	430.882628892442	1.21295349462224	76.9425636005218	30.246915277873	28.7105604275355	0.395804282472432	8.25902912947917	4.30773364552067	7.8780013900972	5.71383166148738	0.367368242056821	4.69706081041637	0.158535900736983	1.42690652269644	18.3761363949118	4.20605229418539	5.48267162837071	0.0802361401171117	1.42115223393336	0.893529576069925	0.0949383919337358	0.112645444364344	0.757232253763233	2.39436997147479	10.6437809213369	0.0161029945492778	5.67273531970082	4.5850682342062	1.38189083498237	0.524030451737586	8.34753589221661	1.79401393021182	1.81949517331231	4.12940146969183	11.0985262645084	2.11064286544791	1.42529951589937	3.01855458060122	7.57588433665841	0.438661521601037	4.53360880340043	0.288401227096246	25.3747730777868	0.744938417750485	1.20588850409809	7.83267435583525	1.41713433700129	953.672257601535
"Trpm8"	192.25086211005	630.602193762179	3.12926571037734	36.5800289308332	6.1107582813107	10.2718793465205	0.366583677293367	12.0978396072603	0.0615444428422448	1.47800939891625	4.6927281927785	0.181101376472332	0.973656158697175	0.0683754497129026	1.57461638787915	3.31825932358003	3.73405511345439	4.1583733532883	4.87349300744382	0.545277184426781	0.557059356241475	0.195771698277277	0.0614529803781186	4.67935223491256	1.12287791329294	1.89111932564915	0.0269846598823966	1.30781151564742	1.67355257255884	0.631478490273544	0.39695702323762	1.72505358022166	1.57115785700524	1.84618313693933	2.56935011790531	0.912333841981622	0.842057730396594	0.190494812727629	0.327943626039112	3.5380979439271	0.574735010044796	2.79174329977355	0.928832913931362	1.58532143116239	1.68216273606054	0.839638810136719	0.382052960559425	0.70812823688912	952.628606631369
"Tmcc1"	534.503668906637	60.731236283679	11.04248880782	187.364202753458	1.42020487808518	1.00787360923578	0.649807354181581	9.8051648186304	0.104516084984723	1.60294785004465	6.40557862491351	7.64686322876753	0.388175178852121	0.0458417060426534	2.11535243860236	13.2250378972152	5.00364031697052	2.03363800156898	8.91082089061772	1.70422795721772	0.437349855751552	0.4168850810044	0.336654604582255	3.2449228262058	3.30017943267357	8.798814879691	0.096079619421229	8.7031964341019	1.05292989645423	1.04173327449833	0.010896153717885	4.91907059152175	5.11570087180049	2.57502043409603	8.16340405284035	10.5587187693568	0.512561085030194	0.507697865173499	0.407286597246513	3.94177986396103	0.467794139538452	9.4565906359399	0.623767442669937	4.76050788038294	3.54768441439584	2.63804225026752	10.3320061615813	0.577577597316577	952.256140298746
"Gm49658"	89.3517796792293	603.041311406333	64.6359951684666	110.800822800529	4.51406446765889	5.75637763291078	0.0954231251395258	9.29151112316011	0.385004404400127	0.115432963214911	3.88783244700038	0.338516833265704	0.198391647979353	0.0208161005553835	0.153683623720747	6.97597598738938	3.21563297223473	3.25824197973532	4.95161849856843	1.15439839009392	0.0251322335810398	0.368805710390463	0.372755352483001	1.46405251863357	1.52272310561969	10.471714245966	0.0272763197266447	0.778084918392168	0.408262771531711	0.435651308448904	0.00552962675023749	3.13689395866478	0.561021451412112	1.08860850805247	2.09654070548999	3.99849027901875	0.235332347636387	1.7997637992434	0.730561776846365	1.38470822208523	0.295912941321972	1.4813000617806	0.0332064840033713	0.305286147007895	1.63861680585664	1.7544474356597	1.03282734763502	1.02704560673188	950.623383241556
"Slc38a2"	150.194861807931	218.14494286941	98.0512593659207	159.177527487029	34.5635889098771	35.6596671352482	1.85083552234562	20.296848711589	1.97740124103125	4.52241775878076	4.92467732431791	3.7568145144431	6.37234594122105	0.322390901028922	6.06022078025418	43.6750527322029	1.27924622503514	2.06041643192162	5.35612132701724	1.92745190045724	1.80008507991347	1.27505289698893	0.320898187165595	11.0205268571423	1.44028945884177	14.5717674604512	0.13581508634865	8.4979754681411	2.80063495444005	2.98715487690667	1.00682282267116	11.6225253206638	1.7548141823939	4.9919023142212	6.14941130431536	3.62081947516992	0.0459302214620786	4.322520650589	0.37353682289943	10.4383447401973	3.16865040974428	9.85554243035916	1.07281559185604	22.8293443938994	12.1965229135395	3.61089286048734	4.21728240359979	1.57292806348863	947.874896134959
"Ccnd3"	149.753840181383	619.689324752778	29.8677077138367	6.50857506776983	7.0561367219017	20.0260504639976	0.925725559116854	9.31962609819525	0.506530244649885	1.44547715626632	3.0545227244952	2.30112174204455	2.2570884352089	0.218836146292366	3.08144179409396	19.5754261363726	2.95672567647313	3.59138665962836	6.68333581254329	1.07965531846851	1.14166685811608	0.653473707844143	0.587395231380592	1.09395685564468	2.36019754545733	2.4290121257997	0.0256627533754438	0.259627774727651	3.25402171816874	0.49320132541769	1.3726652372289	0.851211624533293	2.44480729981131	0.750072299721959	3.65662951107894	2.50417276154174	1.16275358311204	0.465354456469602	1.86436733052338	0.861703943152136	2.08552488851165	4.28409868684897	0.184620176437199	5.09891337433317	3.30546190834281	0.30455422682361	12.0927904907931	2.38824544962511	947.874697550337
"Ak9"	140.421580857985	647.175001074324	15.7397661643131	2.86143959075658	5.5791417824304	15.6807330654761	0.072582712871189	13.9077350473061	0.683031690980715	1.14477389676966	8.61926242128235	1.8982190374572	1.015556754462	0.0175229004502721	1.18050647009801	0.903784372655817	0.10226837092889	0.181017825847629	3.78213566132705	1.03193781054448	0.380696487579538	0.0360442735736652	1.04701905763793	1.45150134846632	6.2048014851286	8.64805639087757	0.0168440688297602	0.265858070686041	0.0372941375281176	0.240056090603564	1.07134263493472	8.92783807787832	17.2371327860147	3.74280898917976	1.07734435450644	1.41882261284647	0.381151798073922	0.764676517601539	3.18531700131721	2.3118543439	0.472375405012299	0.935900494848317	0.0791962579867267	6.34891169165535	1.04350405173982	2.47362288186724	15.2289430006759	0.727272304408287	947.754184123625
"Tmem47"	6.49093132290039	720.889804930279	76.4909615349093	0.357791236256605	10.3581437402726	2.41410540930698	0.465249658484421	3.46679551538288	0.373683699004591	1.06076501128975	11.6042653235502	4.37816634884279	3.74197658440777	0.127379119529513	2.98516528765154	9.85613279849321	2.4601688513961	1.44521490930688	12.0499791536725	0.289467339793502	0.764296074920909	0.159415271238898	0.101943747902429	4.03957299649815	8.18555305058068	4.18530533286495	0.0441771848340039	5.12039562539904	4.71677831593947	0.852730297977148	0.772120848603045	1.00970163984678	6.42420908427006	0.900850680877258	3.59494142369183	1.61805539004268	1.9138070050537	2.4627455888668	2.78896448666307	3.7204524566867	3.46494224029183	1.61538265536091	1.13890040546942	2.87281133264551	0.326575525100122	0.691957040688495	9.11859043526882	0.89510775228692	944.8064316646
"Tmem164"	59.1010349273222	714.669323266945	2.28797838956359	35.8484152739424	1.2819648288768	12.5222436849751	0.718845412652476	20.8182909503916	1.07850866019105	0.806800506765777	3.51034090665091	1.55996857731331	0.18260068022876	0.00823013094988141	2.56511580818521	2.93309317309029	3.15371977054127	0.789586011598473	0.918295661656761	1.94884031909063	0.151839324707386	0.762892716777972	0.306876177203576	6.23647102200562	1.1669242283738	9.98435932809975	0.0964784031998537	1.23289334393013	4.00731978656829	0.487919769922028	0.908363038548438	2.26190639505602	6.51663023749224	1.98032839423865	6.701566293234	7.26882122337122	0.653631022191275	1.33663572039793	3.54963429610437	0.291401825635528	0.944147823328293	0.534096302736167	0.622742744916355	2.96045667083716	6.44482821478801	6.4433108956876	1.46262467504129	2.36397467191462	944.382271487239
"Sema3f"	216.308850532372	400.560606445341	39.5654487900661	110.288658274471	24.125582036081	21.2664483427229	0.692465771624738	16.2415301389162	0.242050435517582	0.703621534921835	5.33906759365851	5.81417841868761	4.58899709073201	0.0947310066240789	1.61367105429212	7.81749607267552	0.396493217256982	5.87416484317441	2.87389945364369	0.0788401668565794	0.15940167746469	0.34612711514244	0.652786616191479	2.86529188415228	0.819859361285551	21.1270225972173	0.0560382596299267	0.438746629407253	5.16885570824674	0.925564543308919	0.299741482170727	2.96579098299418	0.0216839440604776	0.0942722885873233	0.668575746802272	4.80776634130552	1.95111019118407	1.07289782579075	1.686236194672	7.73892687557905	0.380487241480182	2.73981824880767	1.48685500019822	3.37911117282142	1.68563970623958	9.41765635160697	3.98541199093122	0.167422552304696	941.595899749218
